order_id,customer_id,product_id,order_date,quantity,discount_pct,gross_revenue_gbp,net_revenue_gbp,status
ORD-008251,CUST-00301,PROD-0009,2026-01-14,2,0.06,921.64,866.34,Completed
ORD-008252,CUST-01775,PROD-0078,2026-04-11,1,0.004,246.81,245.82,Completed
ORD-008253,CUST-01719,PROD-0057,2026-03-16,4,0.049,1946.4,1851.03,Completed
ORD-008254,CUST-01487,PROD-0006,2025-04-04,5,0.038,1555.05,1495.96,Completed
ORD-008255,CUST-01278,PROD-0026,2026-01-20,1,0.06,197.11,185.28,Completed
ORD-008256,CUST-00632,PROD-0018,2025-03-02,1,0.013,410.64,405.3,Refunded
ORD-008257,CUST-02199,PROD-0022,2025-11-26,1,0.061,32.49,30.51,Completed
ORD-008258,CUST-01867,PROD-0033,2026-06-09,1,0.078,108.08,99.65,Completed
ORD-008259,CUST-01427,PROD-0047,2025-11-13,1,0.053,398.52,377.4,Completed
ORD-008260,CUST-01851,PROD-0075,2024-07-02,1,0.013,224.25,221.33,Completed
ORD-008261,CUST-00232,PROD-0060,2026-06-28,2,0.012,173.2,171.12,Completed
ORD-008262,CUST-02179,PROD-0040,2025-01-24,5,0.067,886.1,826.73,Completed
ORD-008263,CUST-01400,PROD-0076,2024-09-26,2,0.049,718.62,683.41,Completed
ORD-008264,CUST-00781,PROD-0059,2025-03-22,2,0.016,725.82,714.21,Cancelled
ORD-008265,CUST-02081,PROD-0014,2026-02-24,1,0.027,246.13,239.48,Cancelled
ORD-008266,CUST-01212,PROD-0029,2026-05-19,2,0.006,924.98,919.43,Completed
ORD-008267,CUST-00710,PROD-0073,2025-10-22,1,0.041,138.87,133.18,Completed
ORD-008268,CUST-01966,PROD-0059,2024-10-31,1,0.041,362.91,348.03,Completed
ORD-008269,CUST-02187,PROD-0057,2025-08-17,1,0.047,486.6,463.73,Completed
ORD-008270,CUST-02002,PROD-0043,2026-05-06,4,0.031,382.2,370.35,Completed
ORD-008271,CUST-01060,PROD-0049,2026-06-08,2,0.023,576.16,562.91,Completed
ORD-008272,CUST-02079,PROD-0022,2025-06-04,3,0.007,97.47,96.79,Refunded
ORD-008273,CUST-00354,PROD-0040,2025-03-18,2,0.044,354.44,338.84,Completed
ORD-008274,CUST-00854,PROD-0068,2026-04-30,1,0.057,477.41,450.2,Completed
ORD-008275,CUST-01363,PROD-0045,2026-01-14,1,0.039,291.04,279.69,Completed
ORD-008276,CUST-00966,PROD-0047,2026-01-17,1,0.079,398.52,367.04,Completed
ORD-008277,CUST-02188,PROD-0066,2025-02-02,4,0.031,1466.96,1421.48,Completed
ORD-008278,CUST-00722,PROD-0048,2026-02-08,2,0.037,177.76,171.18,Completed
ORD-008279,CUST-01584,PROD-0026,2025-12-22,1,0.016,197.11,193.96,Completed
ORD-008280,CUST-01995,PROD-0078,2026-04-03,1,0.055,246.81,233.24,Completed
ORD-008281,CUST-02128,PROD-0061,2026-05-23,2,0.034,918.2,886.98,Completed
ORD-008282,CUST-00213,PROD-0016,2026-02-15,1,0.07,287.73,267.59,Cancelled
ORD-008283,CUST-01901,PROD-0043,2026-04-26,2,0.072,191.1,177.34,Refunded
ORD-008284,CUST-01096,PROD-0021,2026-04-13,2,0.065,903.64,844.9,Completed
ORD-008285,CUST-02101,PROD-0066,2026-06-19,2,0.097,733.48,662.33,Completed
ORD-008286,CUST-01357,PROD-0038,2025-06-26,2,0.053,489.84,463.88,Completed
ORD-008287,CUST-00285,PROD-0043,2026-06-07,5,0.097,477.75,431.41,Completed
ORD-008288,CUST-01727,PROD-0030,2026-06-08,1,0.0,278.12,278.12,Completed
ORD-008289,CUST-01130,PROD-0035,2026-05-25,2,0.026,873.46,850.75,Cancelled
ORD-008290,CUST-01515,PROD-0072,2026-07-23,1,0.008,61.63,61.14,Completed
ORD-008291,CUST-00280,PROD-0051,2024-12-02,1,0.026,448.03,436.38,Cancelled
ORD-008292,CUST-00231,PROD-0048,2026-04-18,1,0.05,88.88,84.44,Completed
ORD-008293,CUST-00732,PROD-0057,2024-06-26,1,0.043,486.6,465.68,Completed
ORD-008294,CUST-01185,PROD-0030,2026-07-27,1,0.092,278.12,252.53,Completed
ORD-008295,CUST-02111,PROD-0011,2024-07-31,1,0.048,148.56,141.43,Completed
ORD-008296,CUST-02059,PROD-0042,2026-07-20,2,0.093,569.6,516.63,Completed
ORD-008297,CUST-00433,PROD-0030,2026-05-16,3,0.085,834.36,763.44,Completed
ORD-008298,CUST-00518,PROD-0009,2026-07-01,2,0.058,921.64,868.18,Completed
ORD-008299,CUST-00180,PROD-0018,2024-10-02,2,0.048,821.28,781.86,Completed
ORD-008300,CUST-01698,PROD-0024,2025-11-21,2,0.007,341.48,339.09,Completed
ORD-008301,CUST-00510,PROD-0026,2026-05-15,1,0.07,197.11,183.31,Completed
ORD-008302,CUST-00978,PROD-0014,2025-08-24,1,0.045,246.13,235.05,Completed
ORD-008303,CUST-02099,PROD-0055,2025-02-07,1,0.082,58.05,53.29,Completed
ORD-008304,CUST-01329,PROD-0051,2025-05-20,1,0.062,448.03,420.25,Completed
ORD-008305,CUST-01263,PROD-0011,2026-05-25,3,0.053,445.68,422.06,Completed
ORD-008306,CUST-01550,PROD-0041,2025-08-05,4,0.046,104.68,99.86,Completed
ORD-008307,CUST-01914,PROD-0057,2026-07-27,1,0.016,486.6,478.81,Completed
ORD-008308,CUST-01850,PROD-0079,2025-01-23,1,0.044,474.83,453.94,Cancelled
ORD-008309,CUST-01485,PROD-0025,2025-05-16,1,0.016,118.41,116.52,Completed
ORD-008310,CUST-01152,PROD-0009,2026-05-19,2,0.013,921.64,909.66,Completed
ORD-008311,CUST-00756,PROD-0054,2024-09-29,1,0.029,371.57,360.79,Completed
ORD-008312,CUST-01266,PROD-0063,2025-12-15,1,0.0,469.36,469.36,Completed
ORD-008313,CUST-01699,PROD-0047,2026-02-01,1,0.019,398.52,390.95,Completed
ORD-008314,CUST-01055,PROD-0054,2024-07-14,2,0.029,743.14,721.59,Completed
ORD-008315,CUST-00343,PROD-0038,2026-02-04,3,0.057,734.76,692.88,Completed
ORD-008316,CUST-01606,PROD-0006,2026-07-23,1,0.019,311.01,305.1,Cancelled
ORD-008317,CUST-01787,PROD-0047,2025-04-19,1,0.159,398.52,335.16,Completed
ORD-008318,CUST-00190,PROD-0012,2026-03-08,1,0.037,494.72,476.42,Completed
ORD-008319,CUST-01155,PROD-0072,2026-01-19,2,0.035,123.26,118.95,Completed
ORD-008320,CUST-01111,PROD-0024,2025-01-12,1,0.048,170.74,162.54,Completed
ORD-008321,CUST-01169,PROD-0058,2026-05-12,2,0.165,965.38,806.09,Completed
ORD-008322,CUST-00246,PROD-0037,2026-07-12,1,0.044,133.33,127.46,Refunded
ORD-008323,CUST-01661,PROD-0008,2026-04-25,1,0.085,354.43,324.3,Completed
ORD-008324,CUST-00343,PROD-0002,2026-02-07,1,0.025,481.78,469.74,Completed
ORD-008325,CUST-00657,PROD-0053,2025-05-03,1,0.024,477.84,466.37,Completed
ORD-008326,CUST-00374,PROD-0046,2026-07-05,7,0.015,3345.93,3295.74,Cancelled
ORD-008327,CUST-01460,PROD-0063,2025-10-19,1,0.016,469.36,461.85,Completed
ORD-008328,CUST-01281,PROD-0028,2026-03-12,1,0.056,108.59,102.51,Completed
ORD-008329,CUST-01814,PROD-0053,2026-07-29,4,0.081,1911.36,1756.54,Refunded
ORD-008330,CUST-01226,PROD-0051,2026-05-02,1,0.012,448.03,442.65,Completed
ORD-008331,CUST-01040,PROD-0033,2024-11-30,1,0.041,108.08,103.65,Completed
ORD-008332,CUST-00651,PROD-0065,2025-12-04,2,0.042,357.5,342.48,Completed
ORD-008333,CUST-01336,PROD-0072,2026-07-18,1,0.037,61.63,59.35,Completed
ORD-008334,CUST-01556,PROD-0005,2026-07-23,1,0.011,283.12,280.01,Completed
ORD-008335,CUST-01160,PROD-0054,2026-01-16,2,0.064,743.14,695.58,Completed
ORD-008336,CUST-01721,PROD-0029,2025-11-05,7,0.005,3237.43,3221.24,Completed
ORD-008337,CUST-01752,PROD-0018,2026-06-01,2,0.018,821.28,806.5,Completed
ORD-008338,CUST-00144,PROD-0055,2024-07-28,2,0.013,116.1,114.59,Completed
ORD-008339,CUST-01009,PROD-0036,2026-05-25,2,0.095,505.1,457.12,Cancelled
ORD-008340,CUST-01179,PROD-0032,2026-03-06,3,0.102,913.44,820.27,Refunded
ORD-008341,CUST-00241,PROD-0043,2026-05-18,5,0.065,477.75,446.7,Completed
ORD-008342,CUST-00570,PROD-0059,2025-05-19,1,0.152,362.91,307.75,Completed
ORD-008343,CUST-00961,PROD-0009,2026-05-28,1,0.04,460.82,442.39,Completed
ORD-008344,CUST-01083,PROD-0050,2025-10-05,2,0.064,420.04,393.16,Completed
ORD-008345,CUST-00906,PROD-0031,2026-07-06,4,0.004,655.64,653.02,Completed
ORD-008346,CUST-00653,PROD-0054,2024-12-11,2,0.035,743.14,717.13,Completed
ORD-008347,CUST-01392,PROD-0013,2026-07-21,1,0.106,43.25,38.67,Completed
ORD-008348,CUST-01191,PROD-0043,2026-05-21,5,0.097,477.75,431.41,Completed
ORD-008349,CUST-01583,PROD-0062,2025-10-01,2,0.146,949.78,811.11,Completed
ORD-008350,CUST-00872,PROD-0037,2026-05-15,2,0.027,266.66,259.46,Completed
ORD-008351,CUST-01727,PROD-0039,2026-07-07,3,0.037,761.49,733.31,Completed
ORD-008352,CUST-00897,PROD-0067,2026-07-21,1,0.008,478.33,474.5,Completed
ORD-008353,CUST-01757,PROD-0029,2025-07-08,1,0.05,462.49,439.37,Completed
ORD-008354,CUST-00883,PROD-0056,2026-03-07,2,0.053,463.44,438.88,Completed
ORD-008355,CUST-00513,PROD-0034,2025-06-27,2,0.035,988.84,954.23,Refunded
ORD-008356,CUST-01274,PROD-0044,2026-05-24,5,0.022,2393.0,2340.35,Completed
ORD-008357,CUST-01241,PROD-0005,2026-07-06,2,0.03,566.24,549.25,Completed
ORD-008358,CUST-00323,PROD-0043,2025-10-31,2,0.044,191.1,182.69,Refunded
ORD-008359,CUST-02145,PROD-0045,2024-09-01,1,0.014,291.04,286.97,Refunded
ORD-008360,CUST-00366,PROD-0044,2026-05-26,2,0.1,957.2,861.48,Completed
ORD-008361,CUST-01209,PROD-0018,2026-06-12,1,0.03,410.64,398.32,Completed
ORD-008362,CUST-00599,PROD-0061,2026-02-01,1,0.03,459.1,445.33,Completed
ORD-008363,CUST-00268,PROD-0042,2026-07-27,1,0.027,284.8,277.11,Cancelled
ORD-008364,CUST-02041,PROD-0035,2026-05-09,2,0.078,873.46,805.33,Completed
ORD-008365,CUST-01424,PROD-0019,2024-10-20,3,0.019,930.3,912.62,Completed
ORD-008366,CUST-01912,PROD-0055,2025-03-11,1,0.016,58.05,57.12,Completed
ORD-008367,CUST-02028,PROD-0061,2024-11-01,2,0.019,918.2,900.75,Completed
ORD-008368,CUST-00744,PROD-0045,2026-03-04,1,0.003,291.04,290.17,Completed
ORD-008369,CUST-01863,PROD-0050,2025-08-27,4,0.038,840.08,808.16,Completed
ORD-008370,CUST-02103,PROD-0072,2026-01-26,2,0.076,123.26,113.89,Completed
ORD-008371,CUST-00975,PROD-0016,2025-05-08,2,0.034,575.46,555.89,Completed
ORD-008372,CUST-02001,PROD-0005,2026-01-06,4,0.009,1132.48,1122.29,Cancelled
ORD-008373,CUST-01606,PROD-0075,2026-07-21,1,0.05,224.25,213.04,Completed
ORD-008374,CUST-01478,PROD-0003,2026-07-23,1,0.077,281.07,259.43,Completed
ORD-008375,CUST-01038,PROD-0010,2026-06-04,2,0.004,459.48,457.64,Completed
ORD-008376,CUST-01976,PROD-0062,2026-03-02,1,0.017,474.89,466.82,Cancelled
ORD-008377,CUST-01280,PROD-0035,2025-07-24,2,0.037,873.46,841.14,Completed
ORD-008378,CUST-01721,PROD-0033,2026-01-17,2,0.046,216.16,206.22,Completed
ORD-008379,CUST-00602,PROD-0055,2025-04-29,1,0.004,58.05,57.82,Completed
ORD-008380,CUST-00915,PROD-0067,2026-05-21,1,0.007,478.33,474.98,Completed
ORD-008381,CUST-01090,PROD-0049,2025-12-29,1,0.119,288.08,253.8,Cancelled
ORD-008382,CUST-01008,PROD-0013,2026-06-21,1,0.017,43.25,42.51,Completed
ORD-008383,CUST-01498,PROD-0023,2025-07-10,1,0.019,406.13,398.41,Completed
ORD-008384,CUST-00804,PROD-0032,2024-06-05,1,0.037,304.48,293.21,Completed
ORD-008385,CUST-01387,PROD-0028,2025-09-09,2,0.058,217.18,204.58,Completed
ORD-008386,CUST-01491,PROD-0037,2026-06-14,1,0.035,133.33,128.66,Completed
ORD-008387,CUST-02122,PROD-0009,2025-09-24,3,0.068,1382.46,1288.45,Completed
ORD-008388,CUST-00379,PROD-0066,2025-12-17,1,0.025,366.74,357.57,Completed
ORD-008389,CUST-00180,PROD-0024,2024-08-11,2,0.0,341.48,341.48,Completed
ORD-008390,CUST-02122,PROD-0013,2025-02-27,1,0.034,43.25,41.78,Completed
ORD-008391,CUST-00368,PROD-0056,2026-05-29,2,0.143,463.44,397.17,Completed
ORD-008392,CUST-02158,PROD-0065,2024-09-25,2,0.028,357.5,347.49,Completed
ORD-008393,CUST-01958,PROD-0006,2025-05-16,6,0.027,1866.06,1815.68,Completed
ORD-008394,CUST-01236,PROD-0054,2026-04-28,3,0.032,1114.71,1079.04,Completed
ORD-008395,CUST-02138,PROD-0077,2025-10-19,3,0.01,389.64,385.74,Completed
ORD-008396,CUST-00827,PROD-0032,2025-03-25,3,0.063,913.44,855.89,Cancelled
ORD-008397,CUST-02130,PROD-0053,2025-12-22,1,0.043,477.84,457.29,Completed
ORD-008398,CUST-01040,PROD-0027,2024-11-29,1,0.003,185.27,184.71,Refunded
ORD-008399,CUST-01257,PROD-0013,2026-07-16,2,0.024,86.5,84.42,Completed
ORD-008400,CUST-00612,PROD-0019,2025-12-23,2,0.198,620.2,497.4,Completed
ORD-008401,CUST-01912,PROD-0072,2025-07-21,1,0.03,61.63,59.78,Completed
ORD-008402,CUST-01421,PROD-0049,2025-07-11,1,0.016,288.08,283.47,Completed
ORD-008403,CUST-01400,PROD-0017,2025-02-25,1,0.053,318.37,301.5,Completed
ORD-008404,CUST-00138,PROD-0046,2024-11-24,1,0.009,477.99,473.69,Completed
ORD-008405,CUST-01506,PROD-0008,2026-05-31,1,0.06,354.43,333.16,Completed
ORD-008406,CUST-01355,PROD-0039,2026-06-19,4,0.009,1015.32,1006.18,Completed
ORD-008407,CUST-01845,PROD-0057,2025-01-25,3,0.046,1459.8,1392.65,Completed
ORD-008408,CUST-01276,PROD-0057,2026-03-29,3,0.083,1459.8,1338.64,Completed
ORD-008409,CUST-00571,PROD-0042,2026-07-09,1,0.079,284.8,262.3,Completed
ORD-008410,CUST-01443,PROD-0007,2026-06-10,1,0.081,346.79,318.7,Refunded
ORD-008411,CUST-01734,PROD-0018,2025-02-18,1,0.078,410.64,378.61,Cancelled
ORD-008412,CUST-01930,PROD-0026,2026-03-16,1,0.05,197.11,187.25,Completed
ORD-008413,CUST-00828,PROD-0035,2026-04-07,2,0.047,873.46,832.41,Completed
ORD-008414,CUST-00575,PROD-0060,2026-06-22,1,0.037,86.6,83.4,Completed
ORD-008415,CUST-01459,PROD-0041,2024-11-25,2,0.055,52.34,49.46,Completed
ORD-008416,CUST-01043,PROD-0051,2026-04-05,2,0.051,896.06,850.36,Completed
ORD-008417,CUST-01607,PROD-0072,2025-03-30,2,0.105,123.26,110.32,Completed
ORD-008418,CUST-01577,PROD-0043,2025-08-28,2,0.025,191.1,186.32,Completed
ORD-008419,CUST-01013,PROD-0016,2026-06-27,1,0.027,287.73,279.96,Cancelled
ORD-008420,CUST-00281,PROD-0070,2026-06-22,2,0.006,666.74,662.74,Cancelled
ORD-008421,CUST-00684,PROD-0001,2026-02-03,1,0.078,325.81,300.4,Completed
ORD-008422,CUST-01521,PROD-0060,2026-07-24,4,0.035,346.4,334.28,Cancelled
ORD-008423,CUST-01705,PROD-0052,2025-06-30,1,0.023,152.73,149.22,Refunded
ORD-008424,CUST-01330,PROD-0025,2025-07-19,1,0.011,118.41,117.11,Completed
ORD-008425,CUST-02126,PROD-0008,2024-12-12,1,0.036,354.43,341.67,Completed
ORD-008426,CUST-00209,PROD-0035,2025-11-01,4,0.022,1746.92,1708.49,Cancelled
ORD-008427,CUST-00845,PROD-0071,2024-09-28,2,0.032,838.12,811.3,Completed
ORD-008428,CUST-00454,PROD-0046,2026-07-25,3,0.005,1433.97,1426.8,Completed
ORD-008429,CUST-01176,PROD-0062,2025-09-07,5,0.049,2374.45,2258.1,Completed
ORD-008430,CUST-01456,PROD-0045,2025-08-08,5,0.067,1455.2,1357.7,Cancelled
ORD-008431,CUST-01756,PROD-0068,2025-12-04,1,0.058,477.41,449.72,Completed
ORD-008432,CUST-00036,PROD-0077,2025-12-09,2,0.06,259.76,244.17,Completed
ORD-008433,CUST-01642,PROD-0067,2026-06-21,1,0.026,478.33,465.89,Completed
ORD-008434,CUST-00880,PROD-0067,2026-05-01,1,0.042,478.33,458.24,Completed
ORD-008435,CUST-00839,PROD-0058,2026-04-28,8,0.119,3861.52,3402.0,Completed
ORD-008436,CUST-01461,PROD-0072,2026-03-23,1,0.003,61.63,61.45,Completed
ORD-008437,CUST-00013,PROD-0061,2026-05-20,1,0.03,459.1,445.33,Completed
ORD-008438,CUST-00852,PROD-0073,2026-07-31,2,0.009,277.74,275.24,Completed
ORD-008439,CUST-01768,PROD-0010,2025-03-13,1,0.012,229.74,226.98,Completed
ORD-008440,CUST-01357,PROD-0021,2025-07-19,1,0.005,451.82,449.56,Completed
ORD-008441,CUST-01859,PROD-0008,2026-07-23,2,0.01,708.86,701.77,Completed
ORD-008442,CUST-01590,PROD-0057,2026-07-08,1,0.035,486.6,469.57,Completed
ORD-008443,CUST-01284,PROD-0030,2025-02-13,1,0.045,278.12,265.6,Completed
ORD-008444,CUST-01724,PROD-0025,2026-05-06,1,0.128,118.41,103.25,Completed
ORD-008445,CUST-01023,PROD-0058,2025-06-07,1,0.007,482.69,479.31,Completed
ORD-008446,CUST-01578,PROD-0036,2025-08-19,1,0.026,252.55,245.98,Refunded
ORD-008447,CUST-00991,PROD-0055,2026-06-23,2,0.02,116.1,113.78,Completed
ORD-008448,CUST-01080,PROD-0049,2026-06-14,1,0.007,288.08,286.06,Completed
ORD-008449,CUST-01849,PROD-0054,2026-02-06,1,0.083,371.57,340.73,Completed
ORD-008450,CUST-00169,PROD-0071,2026-02-20,1,0.02,419.06,410.68,Completed
ORD-008451,CUST-00173,PROD-0051,2025-12-12,2,0.013,896.06,884.41,Completed
ORD-008452,CUST-02002,PROD-0073,2026-05-30,3,0.0,416.61,416.61,Completed
ORD-008453,CUST-01087,PROD-0080,2026-01-20,2,0.003,435.48,434.17,Completed
ORD-008454,CUST-01111,PROD-0016,2026-06-02,1,0.04,287.73,276.22,Completed
ORD-008455,CUST-00124,PROD-0007,2026-04-01,1,0.022,346.79,339.16,Completed
ORD-008456,CUST-02058,PROD-0059,2026-01-08,1,0.056,362.91,342.59,Completed
ORD-008457,CUST-00974,PROD-0052,2026-06-05,2,0.012,305.46,301.79,Completed
ORD-008458,CUST-02010,PROD-0042,2026-07-18,3,0.075,854.4,790.32,Cancelled
ORD-008459,CUST-01640,PROD-0072,2026-07-20,2,0.031,123.26,119.44,Completed
ORD-008460,CUST-01044,PROD-0070,2025-12-10,1,0.03,333.37,323.37,Completed
ORD-008461,CUST-01461,PROD-0032,2025-12-24,1,0.013,304.48,300.52,Completed
ORD-008462,CUST-01884,PROD-0059,2026-03-30,1,0.045,362.91,346.58,Completed
ORD-008463,CUST-01113,PROD-0052,2025-12-30,1,0.007,152.73,151.66,Completed
ORD-008464,CUST-01367,PROD-0018,2026-05-20,1,0.022,410.64,401.61,Refunded
ORD-008465,CUST-01532,PROD-0017,2025-04-25,1,0.023,318.37,311.05,Completed
ORD-008466,CUST-01617,PROD-0018,2026-06-12,1,0.005,410.64,408.59,Completed
ORD-008467,CUST-01729,PROD-0020,2026-06-06,1,0.014,146.24,144.19,Completed
ORD-008468,CUST-00751,PROD-0058,2026-05-25,1,0.174,482.69,398.7,Completed
ORD-008469,CUST-00791,PROD-0002,2026-04-04,6,0.0,2890.68,2890.68,Completed
ORD-008470,CUST-01989,PROD-0022,2025-06-15,2,0.065,64.98,60.76,Completed
ORD-008471,CUST-01036,PROD-0043,2025-10-10,3,0.08,286.65,263.72,Completed
ORD-008472,CUST-00708,PROD-0002,2026-02-10,1,0.022,481.78,471.18,Completed
ORD-008473,CUST-01302,PROD-0069,2024-06-20,2,0.04,107.7,103.39,Completed
ORD-008474,CUST-00632,PROD-0025,2026-05-19,1,0.034,118.41,114.38,Completed
ORD-008475,CUST-00501,PROD-0071,2026-07-08,1,0.017,419.06,411.94,Completed
ORD-008476,CUST-01446,PROD-0065,2026-04-12,1,0.056,178.75,168.74,Completed
ORD-008477,CUST-01637,PROD-0077,2024-04-21,2,0.038,259.76,249.89,Completed
ORD-008478,CUST-02091,PROD-0022,2025-09-11,2,0.065,64.98,60.76,Completed
ORD-008479,CUST-01875,PROD-0017,2026-06-06,6,0.007,1910.22,1896.85,Completed
ORD-008480,CUST-00688,PROD-0015,2024-11-20,9,0.193,1757.88,1418.61,Completed
ORD-008481,CUST-00417,PROD-0063,2025-11-07,1,0.011,469.36,464.2,Completed
ORD-008482,CUST-01818,PROD-0055,2025-11-15,1,0.071,58.05,53.93,Completed
ORD-008483,CUST-00058,PROD-0039,2025-05-10,2,0.101,507.66,456.39,Completed
ORD-008484,CUST-00537,PROD-0061,2026-02-06,1,0.101,459.1,412.73,Completed
ORD-008485,CUST-00654,PROD-0044,2026-05-20,2,0.078,957.2,882.54,Cancelled
ORD-008486,CUST-00526,PROD-0065,2026-04-08,2,0.076,357.5,330.33,Completed
ORD-008487,CUST-01083,PROD-0019,2026-07-04,1,0.033,310.1,299.87,Completed
ORD-008488,CUST-02010,PROD-0028,2026-01-03,1,0.019,108.59,106.53,Completed
ORD-008489,CUST-01088,PROD-0051,2026-07-26,1,0.037,448.03,431.45,Completed
ORD-008490,CUST-00757,PROD-0063,2026-03-08,3,0.005,1408.08,1401.04,Completed
ORD-008491,CUST-01976,PROD-0052,2026-05-18,1,0.078,152.73,140.82,Completed
ORD-008492,CUST-00105,PROD-0072,2024-03-28,2,0.061,123.26,115.74,Completed
ORD-008493,CUST-00922,PROD-0042,2026-03-01,2,0.058,569.6,536.56,Completed
ORD-008494,CUST-00958,PROD-0019,2024-12-10,1,0.027,310.1,301.73,Completed
ORD-008495,CUST-01444,PROD-0025,2026-03-06,1,0.009,118.41,117.34,Completed
ORD-008496,CUST-01074,PROD-0056,2026-07-09,1,0.039,231.72,222.68,Completed
ORD-008497,CUST-00022,PROD-0048,2026-05-18,1,0.027,88.88,86.48,Completed
ORD-008498,CUST-00502,PROD-0069,2026-05-11,1,0.015,53.85,53.04,Completed
ORD-008499,CUST-01859,PROD-0074,2026-03-05,2,0.101,592.88,533.0,Completed
ORD-008500,CUST-00939,PROD-0049,2026-02-09,1,0.007,288.08,286.06,Completed
ORD-008501,CUST-00811,PROD-0079,2026-07-03,1,0.019,474.83,465.81,Cancelled
ORD-008502,CUST-01039,PROD-0014,2025-12-08,1,0.038,246.13,236.78,Completed
ORD-008503,CUST-01168,PROD-0015,2026-03-19,7,0.01,1367.24,1353.57,Cancelled
ORD-008504,CUST-01177,PROD-0064,2026-06-12,2,0.024,879.04,857.94,Completed
ORD-008505,CUST-01775,PROD-0073,2026-07-03,1,0.056,138.87,131.09,Completed
ORD-008506,CUST-00978,PROD-0020,2026-04-13,1,0.014,146.24,144.19,Completed
ORD-008507,CUST-01453,PROD-0041,2024-08-29,1,0.043,26.17,25.04,Completed
ORD-008508,CUST-02058,PROD-0002,2026-02-23,2,0.002,963.56,961.63,Completed
ORD-008509,CUST-01087,PROD-0065,2025-09-10,3,0.048,536.25,510.51,Completed
ORD-008510,CUST-00265,PROD-0074,2024-05-04,1,0.063,296.44,277.76,Refunded
ORD-008511,CUST-01690,PROD-0025,2024-12-15,1,0.018,118.41,116.28,Completed
ORD-008512,CUST-00611,PROD-0053,2026-01-16,1,0.029,477.84,463.98,Completed
ORD-008513,CUST-02153,PROD-0064,2026-05-12,1,0.038,439.52,422.82,Completed
ORD-008514,CUST-02104,PROD-0058,2025-10-03,2,0.096,965.38,872.7,Completed
ORD-008515,CUST-00351,PROD-0030,2026-06-19,2,0.119,556.24,490.05,Completed
ORD-008516,CUST-01558,PROD-0075,2026-01-26,2,0.039,448.5,431.01,Completed
ORD-008517,CUST-01885,PROD-0016,2026-04-11,4,0.026,1150.92,1121.0,Completed
ORD-008518,CUST-00482,PROD-0047,2026-03-15,1,0.038,398.52,383.38,Completed
ORD-008519,CUST-01681,PROD-0046,2026-07-02,1,0.042,477.99,457.91,Completed
ORD-008520,CUST-01410,PROD-0013,2024-11-26,1,0.06,43.25,40.66,Completed
ORD-008521,CUST-01215,PROD-0074,2026-03-08,3,0.027,889.32,865.31,Cancelled
ORD-008522,CUST-01777,PROD-0026,2024-06-01,1,0.066,197.11,184.1,Completed
ORD-008523,CUST-01605,PROD-0010,2026-06-13,2,0.019,459.48,450.75,Completed
ORD-008524,CUST-00710,PROD-0073,2025-01-15,3,0.062,416.61,390.78,Refunded
ORD-008525,CUST-01822,PROD-0040,2026-01-30,1,0.048,177.22,168.71,Completed
ORD-008526,CUST-00844,PROD-0039,2026-01-20,2,0.028,507.66,493.45,Completed
ORD-008527,CUST-01817,PROD-0037,2026-03-21,2,0.077,266.66,246.13,Completed
ORD-008528,CUST-01790,PROD-0031,2026-06-26,1,0.016,163.91,161.29,Completed
ORD-008529,CUST-01812,PROD-0073,2025-10-06,6,0.038,833.22,801.56,Refunded
ORD-008530,CUST-00136,PROD-0010,2025-05-19,2,0.07,459.48,427.32,Completed
ORD-008531,CUST-02145,PROD-0077,2025-05-05,3,0.027,389.64,379.12,Completed
ORD-008532,CUST-01041,PROD-0017,2024-09-11,1,0.118,318.37,280.8,Completed
ORD-008533,CUST-01424,PROD-0074,2024-08-21,2,0.08,592.88,545.45,Refunded
ORD-008534,CUST-02060,PROD-0019,2025-02-11,4,0.062,1240.4,1163.5,Completed
ORD-008535,CUST-00229,PROD-0015,2026-05-31,1,0.135,195.32,168.95,Completed
ORD-008536,CUST-01288,PROD-0024,2025-09-12,1,0.105,170.74,152.81,Completed
ORD-008537,CUST-01462,PROD-0075,2026-03-12,2,0.026,448.5,436.84,Cancelled
ORD-008538,CUST-00267,PROD-0011,2025-03-01,4,0.021,594.24,581.76,Completed
ORD-008539,CUST-01959,PROD-0005,2024-12-25,2,0.068,566.24,527.74,Refunded
ORD-008540,CUST-00845,PROD-0002,2024-05-25,1,0.101,481.78,433.12,Completed
ORD-008541,CUST-01793,PROD-0063,2025-05-09,1,0.004,469.36,467.48,Cancelled
ORD-008542,CUST-01098,PROD-0008,2026-06-11,1,0.013,354.43,349.82,Completed
ORD-008543,CUST-00773,PROD-0029,2024-11-10,1,0.0,462.49,462.49,Completed
ORD-008544,CUST-00103,PROD-0019,2026-03-30,1,0.049,310.1,294.91,Completed
ORD-008545,CUST-01801,PROD-0063,2025-10-01,2,0.021,938.72,919.01,Cancelled
ORD-008546,CUST-01000,PROD-0035,2026-04-14,10,0.021,4367.3,4275.59,Completed
ORD-008547,CUST-01793,PROD-0010,2026-04-26,1,0.01,229.74,227.44,Completed
ORD-008548,CUST-00547,PROD-0001,2025-05-12,6,0.162,1954.86,1638.17,Completed
ORD-008549,CUST-00871,PROD-0050,2025-09-07,1,0.057,210.02,198.05,Completed
ORD-008550,CUST-01574,PROD-0031,2026-07-28,3,0.011,491.73,486.32,Completed
